"Step","SHF-Accum-v2-128 - score_train_avg","SHF-Accum-v2-128 - score_train_avg__MIN","SHF-Accum-v2-128 - score_train_avg__MAX","SHF-Accum-v2-64 - score_train_avg","SHF-Accum-v2-64 - score_train_avg__MIN","SHF-Accum-v2-64 - score_train_avg__MAX","SHF-Accum-v2-32 - score_train_avg","SHF-Accum-v2-32 - score_train_avg__MIN","SHF-Accum-v2-32 - score_train_avg__MAX","SHF-Accum-v2-16 - score_train_avg","SHF-Accum-v2-16 - score_train_avg__MIN","SHF-Accum-v2-16 - score_train_avg__MAX","SHF-Accum-v2-8 - score_train_avg","SHF-Accum-v2-8 - score_train_avg__MIN","SHF-Accum-v2-8 - score_train_avg__MAX","SHF-Accum-v2-4 - score_train_avg","SHF-Accum-v2-4 - score_train_avg__MIN","SHF-Accum-v2-4 - score_train_avg__MAX","SHF-Accum-v2-3 - score_train_avg","SHF-Accum-v2-3 - score_train_avg__MIN","SHF-Accum-v2-3 - score_train_avg__MAX","SHF-Accum-v2-2 - score_train_avg","SHF-Accum-v2-2 - score_train_avg__MIN","SHF-Accum-v2-2 - score_train_avg__MAX","SHF-Accum-v2-1 - score_train_avg","SHF-Accum-v2-1 - score_train_avg__MIN","SHF-Accum-v2-1 - score_train_avg__MAX","SHF-Accum-v2-0 - score_train_avg","SHF-Accum-v2-0 - score_train_avg__MIN","SHF-Accum-v2-0 - score_train_avg__MAX"
"97","","","","","","","","","","","","","","","","","","","","","","","","","-2.37646484375","-2.37646484375","-2.37646484375","","",""
"98","","","","","","","","","","","","","","","","","","","","","","-2.835693359375","-2.835693359375","-2.835693359375","-2.7080078125","-2.7080078125","-2.7080078125","","",""
"99","","","","","","","","","","","","","","","","","","","-2.2913411458333335","-2.2913411458333335","-2.2913411458333335","","","","-1.25927734375","-1.25927734375","-1.25927734375","","",""
"100","","","","","","","","","","","","","","","","-2.27734375","-2.27734375","-2.27734375","","","","-1.7374267578125","-1.7374267578125","-1.7374267578125","-1.94091796875","-1.94091796875","-1.94091796875","","",""
"101","","","","","","","","","","","","","","","","","","","","","","","","","-2.85888671875","-2.85888671875","-2.85888671875","","",""
"102","","","","","","","","","","","","","","","","","","","-2.6776529947916665","-2.6776529947916665","-2.6776529947916665","-2.822265625","-2.822265625","-2.822265625","-2.309326171875","-2.309326171875","-2.309326171875","","",""
"103","","","","","","","","","","","","","","","","","","","","","","","","","-1.41943359375","-1.41943359375","-1.41943359375","","",""
"104","","","","","","","","","","","","","-2.4662017822265625","-2.4662017822265625","-2.4662017822265625","-2.622314453125","-2.622314453125","-2.622314453125","","","","-2.3919677734375","-2.3919677734375","-2.3919677734375","-2.7060546875","-2.7060546875","-2.7060546875","","",""
"105","","","","","","","","","","","","","","","","","","","-1.6592076619466145","-1.6592076619466145","-1.6592076619466145","","","","-1.374786376953125","-1.374786376953125","-1.374786376953125","","",""
"106","","","","","","","","","","","","","","","","","","","","","","-1.5562744140625","-1.5562744140625","-1.5562744140625","-2.53076171875","-2.53076171875","-2.53076171875","","",""
"107","","","","","","","","","","","","","","","","","","","","","","","","","-1.130859375","-1.130859375","-1.130859375","","",""
"108","","","","","","","","","","","","","","","","-1.7417314052581787","-1.7417314052581787","-1.7417314052581787","-2.7328338623046875","-2.7328338623046875","-2.7328338623046875","-2.2165451049804688","-2.2165451049804688","-2.2165451049804688","-1.852783203125","-1.852783203125","-1.852783203125","","",""
"109","","","","","","","","","","","","","","","","","","","","","","","","","-0.4865875244140625","-0.4865875244140625","-0.4865875244140625","","",""
"110","","","","","","","","","","","","","","","","","","","","","","-1.494344711303711","-1.494344711303711","-1.494344711303711","-2.4296875","-2.4296875","-2.4296875","","",""
"111","","","","","","","","","","","","","","","","","","","-1.2607529958089192","-1.2607529958089192","-1.2607529958089192","","","","-1.9824419021606445","-1.9824419021606445","-1.9824419021606445","","",""
"112","","","","","","","","","","-2.0204076766967773","-2.0204076766967773","-2.0204076766967773","-1.648946762084961","-1.648946762084961","-1.648946762084961","-1.6500535011291504","-1.6500535011291504","-1.6500535011291504","","","","-1.6599092483520508","-1.6599092483520508","-1.6599092483520508","-2.277587890625","-2.277587890625","-2.277587890625","","",""
"113","","","","","","","","","","","","","","","","","","","","","","","","","0.36744117736816406","0.36744117736816406","0.36744117736816406","","",""
"114","","","","","","","","","","","","","","","","","","","-2.0970586140950522","-2.0970586140950522","-2.0970586140950522","-1.5478436946868896","-1.5478436946868896","-1.5478436946868896","-2.384765625","-2.384765625","-2.384765625","","",""
"115","","","","","","","","","","","","","","","","","","","","","","","","","-2.5791015625","-2.5791015625","-2.5791015625","","",""
"116","","","","","","","","","","","","","","","","-1.7334327697753906","-1.7334327697753906","-1.7334327697753906","","","","-1.985107421875","-1.985107421875","-1.985107421875","-0.555999755859375","-0.555999755859375","-0.555999755859375","","",""
"117","","","","","","","","","","","","","","","","","","","-2.471405029296875","-2.471405029296875","-2.471405029296875","","","","-1.8521728515625","-1.8521728515625","-1.8521728515625","","",""
"118","","","","","","","","","","","","","","","","","","","","","","-2.5811767578125","-2.5811767578125","-2.5811767578125","-1.987060546875","-1.987060546875","-1.987060546875","","",""
"119","","","","","","","","","","","","","","","","","","","","","","","","","-2.355712890625","-2.355712890625","-2.355712890625","","",""
"120","","","","","","","","","","","","","-2.4609408378601074","-2.4609408378601074","-2.4609408378601074","-3.399658203125","-3.399658203125","-3.399658203125","-4.099853515625","-4.099853515625","-4.099853515625","-3.96044921875","-3.96044921875","-3.96044921875","-2.599609375","-2.599609375","-2.599609375","","",""
"121","","","","","","","","","","","","","","","","","","","","","","","","","-0.14868736267089844","-0.14868736267089844","-0.14868736267089844","","",""
"122","","","","","","","","","","","","","","","","","","","","","","-1.1989164352416992","-1.1989164352416992","-1.1989164352416992","-1.718505859375","-1.718505859375","-1.718505859375","","",""
"123","","","","","","","","","","","","","","","","","","","-0.8934443791707357","-0.8934443791707357","-0.8934443791707357","","","","-0.4349517822265625","-0.4349517822265625","-0.4349517822265625","","",""
"124","","","","","","","","","","","","","","","","-0.5589882731437683","-0.5589882731437683","-0.5589882731437683","","","","-0.0873103141784668","-0.0873103141784668","-0.0873103141784668","0.11278152465820312","0.11278152465820312","0.11278152465820312","","",""
"125","","","","","","","","","","","","","","","","","","","","","","","","","-2.14013671875","-2.14013671875","-2.14013671875","","",""
"126","","","","","","","","","","","","","","","","","","","-2.489893595377604","-2.489893595377604","-2.489893595377604","-3.28125","-3.28125","-3.28125","-2.550048828125","-2.550048828125","-2.550048828125","","",""
"127","","","","","","","","","","","","","","","","","","","","","","","","","-1.538330078125","-1.538330078125","-1.538330078125","","",""
"128","-2.271987844724208","-2.271987844724208","-2.271987844724208","-2.109485799446702","-2.109485799446702","-2.109485799446702","-2.031117796897888","-2.031117796897888","-2.031117796897888","-1.9035171866416931","-1.9035171866416931","-1.9035171866416931","-1.280462384223938","-1.280462384223938","-1.280462384223938","-1.952197551727295","-1.952197551727295","-1.952197551727295","","","","-0.9242959022521973","-0.9242959022521973","-0.9242959022521973","0.000629425048828125","0.000629425048828125","0.000629425048828125","","",""
"129","","","","","","","","","","","","","","","","","","","-0.6626874605814616","-0.6626874605814616","-0.6626874605814616","","","","-1.18878173828125","-1.18878173828125","-1.18878173828125","","",""
"130","","","","","","","","","","","","","","","","","","","","","","-1.261892318725586","-1.261892318725586","-1.261892318725586","-2.53955078125","-2.53955078125","-2.53955078125","","",""
"131","","","","","","","","","","","","","","","","","","","","","","","","","-2.0712890625","-2.0712890625","-2.0712890625","","",""
"132","","","","","","","","","","","","","","","","-2.6227989196777344","-2.6227989196777344","-2.6227989196777344","-4.279866536458333","-4.279866536458333","-4.279866536458333","-4.1646728515625","-4.1646728515625","-4.1646728515625","-4.81201171875","-4.81201171875","-4.81201171875","","",""
"133","","","","","","","","","","","","","","","","","","","","","","","","","-1.807861328125","-1.807861328125","-1.807861328125","","",""
"134","","","","","","","","","","","","","","","","","","","","","","-1.1837329864501953","-1.1837329864501953","-1.1837329864501953","-0.5168647766113281","-0.5168647766113281","-0.5168647766113281","","",""
"135","","","","","","","","","","","","","","","","","","","-1.2838064829508464","-1.2838064829508464","-1.2838064829508464","","","","-1.567138671875","-1.567138671875","-1.567138671875","","",""
"136","","","","","","","","","","","","","-2.1866607666015625","-2.1866607666015625","-2.1866607666015625","-1.6265356540679932","-1.6265356540679932","-1.6265356540679932","","","","-2.06915283203125","-2.06915283203125","-2.06915283203125","-2.10595703125","-2.10595703125","-2.10595703125","","",""
"137","","","","","","","","","","","","","","","","","","","","","","","","","-2.233642578125","-2.233642578125","-2.233642578125","","",""
"138","","","","","","","","","","","","","","","","","","","-1.4561258951822917","-1.4561258951822917","-1.4561258951822917","-0.8172531127929688","-0.8172531127929688","-0.8172531127929688","0.54510498046875","0.54510498046875","0.54510498046875","","",""
"139","","","","","","","","","","","","","","","","","","","","","","","","","-1.7490234375","-1.7490234375","-1.7490234375","","",""
"140","","","","","","","","","","","","","","","","-1.7044601440429688","-1.7044601440429688","-1.7044601440429688","","","","-2.687255859375","-2.687255859375","-2.687255859375","-1.868896484375","-1.868896484375","-1.868896484375","","",""
"141","","","","","","","","","","","","","","","","","","","-2.75537109375","-2.75537109375","-2.75537109375","","","","-2.046630859375","-2.046630859375","-2.046630859375","","",""
"142","","","","","","","","","","","","","","","","","","","","","","-2.878173828125","-2.878173828125","-2.878173828125","-2.52783203125","-2.52783203125","-2.52783203125","","",""
"143","","","","","","","","","","","","","","","","","","","","","","","","","-2.1572265625","-2.1572265625","-2.1572265625","","",""
"144","","","","","","","","","","-2.1900395154953003","-2.1900395154953003","-2.1900395154953003","-1.9409599304199219","-1.9409599304199219","-1.9409599304199219","-2.158857822418213","-2.158857822418213","-2.158857822418213","-2.334264119466146","-2.334264119466146","-2.334264119466146","-1.5922393798828125","-1.5922393798828125","-1.5922393798828125","-0.05724334716796875","-0.05724334716796875","-0.05724334716796875","","",""
"145","","","","","","","","","","","","","","","","","","","","","","","","","0.236236572265625","0.236236572265625","0.236236572265625","","",""
"146","","","","","","","","","","","","","","","","","","","","","","-0.9025954008102417","-0.9025954008102417","-0.9025954008102417","-1.94482421875","-1.94482421875","-1.94482421875","","",""
"147","","","","","","","","","","","","","","","","","","","-1.0015665690104167","-1.0015665690104167","-1.0015665690104167","","","","-1.3905029296875","-1.3905029296875","-1.3905029296875","","",""
"148","","","","","","","","","","","","","","","","-0.9398703575134277","-0.9398703575134277","-0.9398703575134277","","","","-0.93792724609375","-0.93792724609375","-0.93792724609375","-0.5828399658203125","-0.5828399658203125","-0.5828399658203125","","",""
"149","","","","","","","","","","","","","","","","","","","","","","","","","-0.3653111457824707","-0.3653111457824707","-0.3653111457824707","","",""
"150","","","","","","","","","","","","","","","","","","","-1.620329221089681","-1.620329221089681","-1.620329221089681","-1.89141845703125","-1.89141845703125","-1.89141845703125","-3.86279296875","-3.86279296875","-3.86279296875","","",""
"151","","","","","","","","","","","","","","","","","","","","","","","","","-1.96826171875","-1.96826171875","-1.96826171875","","",""
"152","","","","","","","","","","","","","-1.0828349590301514","-1.0828349590301514","-1.0828349590301514","-1.3176734447479248","-1.3176734447479248","-1.3176734447479248","","","","-0.47674560546875","-0.47674560546875","-0.47674560546875","0.5778121948242188","0.5778121948242188","0.5778121948242188","","",""
"153","","","","","","","","","","","","","","","","","","","-0.7069803873697916","-0.7069803873697916","-0.7069803873697916","","","","-1.1168212890625","-1.1168212890625","-1.1168212890625","","",""
"154","","","","","","","","","","","","","","","","","","","","","","-2.126373291015625","-2.126373291015625","-2.126373291015625","-2.298095703125","-2.298095703125","-2.298095703125","","",""
"155","","","","","","","","","","","","","","","","","","","","","","","","","-1.7197265625","-1.7197265625","-1.7197265625","","",""
"156","","","","","","","","","","","","","","","","-2.129730224609375","-2.129730224609375","-2.129730224609375","-2.5757649739583335","-2.5757649739583335","-2.5757649739583335","-2.08837890625","-2.08837890625","-2.08837890625","-2.083251953125","-2.083251953125","-2.083251953125","","",""
"157","","","","","","","","","","","","","","","","","","","","","","","","","-1.6007080078125","-1.6007080078125","-1.6007080078125","","",""
"158","","","","","","","","","","","","","","","","","","","","","","-2.16986083984375","-2.16986083984375","-2.16986083984375","-1.0546875","-1.0546875","-1.0546875","","",""
"159","","","","","","","","","","","","","","","","","","","-2.9835611979166665","-2.9835611979166665","-2.9835611979166665","","","","-2.002197265625","-2.002197265625","-2.002197265625","","",""
"160","","","","","","","-1.8820860642008483","-1.8820860642008483","-1.8820860642008483","-1.6949994564056396","-1.6949994564056396","-1.6949994564056396","-2.2082901000976562","-2.2082901000976562","-2.2082901000976562","-2.220672607421875","-2.220672607421875","-2.220672607421875","","","","-2.589111328125","-2.589111328125","-2.589111328125","-2.2275390625","-2.2275390625","-2.2275390625","","",""
"161","","","","","","","","","","","","","","","","","","","","","","","","","-1.3935546875","-1.3935546875","-1.3935546875","","",""
"162","","","","","","","","","","","","","","","","","","","-0.8356272379557291","-0.8356272379557291","-0.8356272379557291","-0.0150146484375","-0.0150146484375","-0.0150146484375","1.76898193359375","1.76898193359375","1.76898193359375","","",""
"163","","","","","","","","","","","","","","","","","","","","","","","","","-3.03564453125","-3.03564453125","-3.03564453125","","",""
"164","","","","","","","","","","","","","","","","-2.229705810546875","-2.229705810546875","-2.229705810546875","","","","-4.658935546875","-4.658935546875","-4.658935546875","-4.173828125","-4.173828125","-4.173828125","","",""
"165","","","","","","","","","","","","","","","","","","","-3.5575052897135415","-3.5575052897135415","-3.5575052897135415","","","","-0.8268775939941406","-0.8268775939941406","-0.8268775939941406","","",""
"166","","","","","","","","","","","","","","","","","","","","","","-1.5386314392089844","-1.5386314392089844","-1.5386314392089844","-2.5703125","-2.5703125","-2.5703125","","",""
"167","","","","","","","","","","","","","","","","","","","","","","","","","-1.700927734375","-1.700927734375","-1.700927734375","","",""
"168","","","","","","","","","","","","","-2.0543947219848633","-2.0543947219848633","-2.0543947219848633","-1.7476081848144531","-1.7476081848144531","-1.7476081848144531","-2.3526611328125","-2.3526611328125","-2.3526611328125","-1.87109375","-1.87109375","-1.87109375","-1.47802734375","-1.47802734375","-1.47802734375","","",""
"169","","","","","","","","","","","","","","","","","","","","","","","","","-3.11279296875","-3.11279296875","-3.11279296875","","",""
"170","","","","","","","","","","","","","","","","","","","","","","-3.13037109375","-3.13037109375","-3.13037109375","-2.7734375","-2.7734375","-2.7734375","","",""
"171","","","","","","","","","","","","","","","","","","","-2.798828125","-2.798828125","-2.798828125","","","","-1.989013671875","-1.989013671875","-1.989013671875","","",""
"172","","","","","","","","","","","","","","","","-2.3544921875","-2.3544921875","-2.3544921875","","","","-1.68682861328125","-1.68682861328125","-1.68682861328125","-1.2740478515625","-1.2740478515625","-1.2740478515625","","",""
"173","","","","","","","","","","","","","","","","","","","","","","","","","-1.66845703125","-1.66845703125","-1.66845703125","","",""
"174","","","","","","","","","","","","","","","","","","","-0.8783772786458334","-0.8783772786458334","-0.8783772786458334","-0.69378662109375","-0.69378662109375","-0.69378662109375","-0.85888671875","-0.85888671875","-0.85888671875","","",""
"175","","","","","","","","","","","","","","","","","","","","","","","","","0.464508056640625","0.464508056640625","0.464508056640625","","",""
"176","","","","","","","","","","-1.709409475326538","-1.709409475326538","-1.709409475326538","-1.2549800872802734","-1.2549800872802734","-1.2549800872802734","-0.19649076461791992","-0.19649076461791992","-0.19649076461791992","","","","0.14475536346435547","0.14475536346435547","0.14475536346435547","-1.0595722198486328","-1.0595722198486328","-1.0595722198486328","","",""
"177","","","","","","","","","","","","","","","","","","","-0.78265380859375","-0.78265380859375","-0.78265380859375","","","","-2.5595703125","-2.5595703125","-2.5595703125","","",""
"178","","","","","","","","","","","","","","","","","","","","","","-2.50341796875","-2.50341796875","-2.50341796875","-1.90673828125","-1.90673828125","-1.90673828125","","",""
"179","","","","","","","","","","","","","","","","","","","","","","","","","-1.689453125","-1.689453125","-1.689453125","","",""
"180","","","","","","","","","","","","","","","","-2.79302978515625","-2.79302978515625","-2.79302978515625","-2.8731282552083335","-2.8731282552083335","-2.8731282552083335","-3.031982421875","-3.031982421875","-3.031982421875","-4.15087890625","-4.15087890625","-4.15087890625","","",""
"181","","","","","","","","","","","","","","","","","","","","","","","","","-2.3642578125","-2.3642578125","-2.3642578125","","",""
"182","","","","","","","","","","","","","","","","","","","","","","-3.08612060546875","-3.08612060546875","-3.08612060546875","-1.04986572265625","-1.04986572265625","-1.04986572265625","","",""
"183","","","","","","","","","","","","","","","","","","","-3.123291015625","-3.123291015625","-3.123291015625","","","","-2.4228515625","-2.4228515625","-2.4228515625","","",""
"184","","","","","","","","","","","","","-3.01953125","-3.01953125","-3.01953125","-3.1378040313720703","-3.1378040313720703","-3.1378040313720703","","","","-3.39208984375","-3.39208984375","-3.39208984375","-2.61669921875","-2.61669921875","-2.61669921875","","",""
"185","","","","","","","","","","","","","","","","","","","","","","","","","0.601348876953125","0.601348876953125","0.601348876953125","","",""
"186","","","","","","","","","","","","","","","","","","","-2.0488204956054688","-2.0488204956054688","-2.0488204956054688","-0.7770309448242188","-0.7770309448242188","-0.7770309448242188","-2.00830078125","-2.00830078125","-2.00830078125","","",""
"187","","","","","","","","","","","","","","","","","","","","","","","","","-0.10532760620117188","-0.10532760620117188","-0.10532760620117188","","",""
"188","","","","","","","","","","","","","","","","-0.8314399719238281","-0.8314399719238281","-0.8314399719238281","","","","-0.8472368717193604","-0.8472368717193604","-0.8472368717193604","-1.638916015625","-1.638916015625","-1.638916015625","","",""
"189","","","","","","","","","","","","","","","","","","","-0.9043986002604166","-0.9043986002604166","-0.9043986002604166","","","","-1.171142578125","-1.171142578125","-1.171142578125","","",""
"190","","","","","","","","","","","","","","","","","","","","","","0.34832763671875","0.34832763671875","0.34832763671875","1.736572265625","1.736572265625","1.736572265625","","",""
"191","","","","","","","","","","","","","","","","","","","","","","","","","-3.01611328125","-3.01611328125","-3.01611328125","","",""
"192","","","","-1.856879398226738","-1.856879398226738","-1.856879398226738","-1.8135882019996643","-1.8135882019996643","-1.8135882019996643","-2.0046814680099487","-2.0046814680099487","-2.0046814680099487","-1.0001612901687622","-1.0001612901687622","-1.0001612901687622","-1.1642990112304688","-1.1642990112304688","-1.1642990112304688","-1.1852010091145833","-1.1852010091145833","-1.1852010091145833","-2.8428955078125","-2.8428955078125","-2.8428955078125","-1.583740234375","-1.583740234375","-1.583740234375","","",""
"193","","","","","","","","","","","","","","","","","","","","","","","","","-1.618896484375","-1.618896484375","-1.618896484375","","",""
"194","","","","","","","","","","","","","","","","","","","","","","-0.12481689453125","-0.12481689453125","-0.12481689453125","2.04345703125","2.04345703125","2.04345703125","","",""
"195","","","","","","","","","","","","","","","","","","","-0.7701822916666666","-0.7701822916666666","-0.7701822916666666","","","","-1.728759765625","-1.728759765625","-1.728759765625","","",""
"196","","","","","","","","","","","","","","","","-1.3846435546875","-1.3846435546875","-1.3846435546875","","","","-2.33935546875","-2.33935546875","-2.33935546875","-1.823974609375","-1.823974609375","-1.823974609375","","",""
"197","","","","","","","","","","","","","","","","","","","","","","","","","-1.854736328125","-1.854736328125","-1.854736328125","","",""
"198","","","","","","","","","","","","","","","","","","","-2.2317708333333335","-2.2317708333333335","-2.2317708333333335","-2.0032958984375","-2.0032958984375","-2.0032958984375","-1.81982421875","-1.81982421875","-1.81982421875","","",""
"199","","","","","","","","","","","","","","","","","","","","","","","","","-0.3284304141998291","-0.3284304141998291","-0.3284304141998291","","",""
"200","","","","","","","","","","","","","-1.388441562652588","-1.388441562652588","-1.388441562652588","-1.3663663864135742","-1.3663663864135742","-1.3663663864135742","","","","-0.9422988891601562","-0.9422988891601562","-0.9422988891601562","-1.0380706787109375","-1.0380706787109375","-1.0380706787109375","","",""
"201","","","","","","","","","","","","","","","","","","","-1.3014005025227864","-1.3014005025227864","-1.3014005025227864","","","","-1.723388671875","-1.723388671875","-1.723388671875","","",""
"202","","","","","","","","","","","","","","","","","","","","","","-3.18634033203125","-3.18634033203125","-3.18634033203125","-4.23779296875","-4.23779296875","-4.23779296875","","",""
"203","","","","","","","","","","","","","","","","","","","","","","","","","-0.9888916015625","-0.9888916015625","-0.9888916015625","","",""
"204","","","","","","","","","","","","","","","","-2.582244873046875","-2.582244873046875","-2.582244873046875","-2.837890625","-2.837890625","-2.837890625","-2.039306640625","-2.039306640625","-2.039306640625","-2.93896484375","-2.93896484375","-2.93896484375","","",""
"205","","","","","","","","","","","","","","","","","","","","","","","","","-2.34375","-2.34375","-2.34375","","",""
"206","","","","","","","","","","","","","","","","","","","","","","-2.2327880859375","-2.2327880859375","-2.2327880859375","-0.815673828125","-0.815673828125","-0.815673828125","","",""
"207","","","","","","","","","","","","","","","","","","","-1.4225883483886719","-1.4225883483886719","-1.4225883483886719","","","","0.4041900634765625","0.4041900634765625","0.4041900634765625","","",""
"208","","","","","","","","","","-1.4869934916496277","-1.4869934916496277","-1.4869934916496277","-1.6647090911865234","-1.6647090911865234","-1.6647090911865234","-0.6366844177246094","-0.6366844177246094","-0.6366844177246094","","","","0.6204986572265625","0.6204986572265625","0.6204986572265625","0.858642578125","0.858642578125","0.858642578125","","",""
"209","","","","","","","","","","","","","","","","","","","","","","","","","-3.296142578125","-3.296142578125","-3.296142578125","","",""
"210","","","","","","","","","","","","","","","","","","","-1.2188313802083333","-1.2188313802083333","-1.2188313802083333","-2.226470947265625","-2.226470947265625","-2.226470947265625","-1.47216796875","-1.47216796875","-1.47216796875","","",""
